student_id,academic_year,grade_level,class,subject,factor_1,factor_2,factor_3,gpa
S156,2024-2025,11,11B2,History,7.9;7.7,7.9,7.5,7.7
S156,2024-2025,11,11B2,Geography,6.0;8.0,7.2,6.6,6.89
S156,2025-2026,12,12C1,Math,6.6;7.4,7.0,8.0,7.43
S156,2025-2026,12,12C1,Literature,8.3;7.4,5.1,6.5,6.49
S156,2025-2026,12,12C1,English,6.8;8.3,5.0,5.5,5.94
S156,2025-2026,12,12C1,Physics,7.0;6.4,6.5,5.2,6.0
S156,2025-2026,12,12C1,Chemistry,5.6;7.2,7.8,7.8,7.4
S156,2025-2026,12,12C1,Biology,7.7;7.1,7.8,7.8,7.69
S156,2025-2026,12,12C1,History,6.6;8.3,6.8,6.0,6.64
S156,2025-2026,12,12C1,Geography,6.7;8.4,5.6,7.2,6.84
S157,2023-2024,10,10A2,Math,8.3;8.3,9.1,9.8,9.17
S157,2023-2024,10,10A2,Literature,8.5;8.9,9.1,9.0,8.94
S157,2023-2024,10,10A2,English,9.0;8.5,8.5,8.8,8.7
S157,2023-2024,10,10A2,Physics,10.0;8.2,9.7,9.6,9.49
S157,2023-2024,10,10A2,Chemistry,9.8;9.9,9.3,10.0,9.76
S157,2023-2024,10,10A2,Biology,9.7;9.8,9.2,8.8,9.19
S157,2023-2024,10,10A2,History,9.9;9.0,8.7,8.9,9.0
S157,2023-2024,10,10A2,Geography,8.7;9.3,8.8,9.3,9.07
S157,2024-2025,11,11B2,Math,9.7;8.3,8.3,9.0,8.8
S157,2024-2025,11,11B2,Literature,9.6;8.9,8.4,9.0,8.9
S157,2024-2025,11,11B2,English,9.7;9.0,9.6,8.6,9.1
S157,2024-2025,11,11B2,Physics,9.1;9.7,9.3,9.8,9.54
S157,2024-2025,11,11B2,Chemistry,9.4;9.2,9.9,9.7,9.64
S157,2024-2025,11,11B2,Biology,9.0;8.7,9.7,9.4,9.33
S157,2024-2025,11,11B2,History,9.5;9.1,9.7,9.5,9.5
S157,2024-2025,11,11B2,Geography,9.9;8.0,9.8,8.5,9.0
S157,2025-2026,12,12C1,Math,9.8;8.6,9.3,9.4,9.31
S157,2025-2026,12,12C1,Literature,9.7;9.9,9.6,8.9,9.36
S157,2025-2026,12,12C1,English,8.7;8.0,9.3,9.2,8.99
S157,2025-2026,12,12C1,Physics,8.5;8.1,8.5,9.2,8.74
S157,2025-2026,12,12C1,Chemistry,8.2;9.5,8.9,8.7,8.8
S157,2025-2026,12,12C1,Biology,8.8;9.2,8.4,8.6,8.66
S157,2025-2026,12,12C1,History,9.4;8.8,8.7,9.9,9.33
S157,2025-2026,12,12C1,Geography,9.6;8.3,9.5,9.7,9.43
S158,2023-2024,10,10A2,Math,5.9;6.5,7.0,6.3,6.47
S158,2023-2024,10,10A2,Literature,8.2;7.5,6.9,5.2,6.44
S158,2023-2024,10,10A2,English,8.2;7.7,6.4,6.0,6.67
S158,2023-2024,10,10A2,Physics,8.1;6.5,7.8,7.2,7.4
S158,2023-2024,10,10A2,Chemistry,8.0;5.8,5.7,5.0,5.74
S158,2023-2024,10,10A2,Biology,6.3;8.5,7.0,5.9,6.64
S158,2023-2024,10,10A2,History,7.8;5.6,5.8,8.2,7.09
S158,2023-2024,10,10A2,Geography,6.3;5.9,6.0,7.5,6.67
S158,2024-2025,11,11B2,Math,7.1;7.7,7.8,7.4,7.51
S158,2024-2025,11,11B2,Literature,8.5;8.2,7.2,7.0,7.44
S158,2024-2025,11,11B2,English,8.4;8.3,7.0,7.6,7.64
S158,2024-2025,11,11B2,Physics,7.6;7.1,7.8,6.9,7.29
S158,2024-2025,11,11B2,Chemistry,6.5;6.3,5.7,7.5,6.67
S158,2024-2025,11,11B2,Biology,7.6;5.6,7.7,5.6,6.49
S158,2024-2025,11,11B2,History,5.6;6.9,5.0,7.5,6.43
S158,2024-2025,11,11B2,Geography,7.7;8.1,6.0,6.2,6.63
S158,2025-2026,12,12C1,Math,6.2;7.1,7.6,5.2,6.3
S158,2025-2026,12,12C1,Literature,5.6;6.8,5.7,6.8,6.31
S158,2025-2026,12,12C1,English,5.5;5.6,7.4,8.1,7.17
S158,2025-2026,12,12C1,Physics,7.3;8.2,8.0,7.8,7.84
S158,2025-2026,12,12C1,Chemistry,6.9;6.2,7.7,7.7,7.37
S158,2025-2026,12,12C1,Biology,8.5;7.7,7.5,8.3,8.01
S158,2025-2026,12,12C1,History,7.5;5.7,7.7,5.0,6.23
S158,2025-2026,12,12C1,Geography,5.6;7.6,5.9,6.1,6.19
S159,2023-2024,10,10A2,Math,9.6;9.7,9.8,9.9,9.8
S159,2023-2024,10,10A2,Literature,9.0;9.8,8.0,8.9,8.79
S159,2023-2024,10,10A2,English,9.2;9.2,9.1,9.9,9.47
S159,2023-2024,10,10A2,Physics,8.3;8.8,10.0,9.5,9.37
S159,2023-2024,10,10A2,Chemistry,9.7;8.5,9.5,8.8,9.09
S159,2023-2024,10,10A2,Biology,9.7;8.2,9.4,9.2,9.19
S159,2023-2024,10,10A2,History,8.3;8.8,8.6,8.9,8.71
S159,2023-2024,10,10A2,Geography,9.2;9.1,9.8,9.8,9.61
S159,2024-2025,11,11B1,Math,8.3;8.3,9.1,9.6,9.09
S159,2024-2025,11,11B1,Literature,9.9;8.6,9.5,9.3,9.34
S159,2024-2025,11,11B1,English,8.0;8.3,8.5,9.8,8.96
S159,2024-2025,11,11B1,Physics,9.7;9.6,8.5,9.8,9.39
S159,2024-2025,11,11B1,Chemistry,9.7;9.6,8.8,9.2,9.21
S159,2024-2025,11,11B1,Biology,8.5;9.1,8.6,9.0,8.83
S159,2024-2025,11,11B1,History,8.5;8.5,8.2,8.6,8.46
S159,2024-2025,11,11B1,Geography,9.8;9.9,9.1,9.1,9.31
S159,2025-2026,12,12C1,Math,9.8;8.2,8.6,9.0,8.89
S159,2025-2026,12,12C1,Literature,8.8;8.6,9.7,9.4,9.29
S159,2025-2026,12,12C1,English,9.6;8.6,8.8,9.7,9.27
S159,2025-2026,12,12C1,Physics,8.8;8.4,9.4,8.9,8.96
S159,2025-2026,12,12C1,Chemistry,9.2;8.1,8.1,9.7,8.94
S159,2025-2026,12,12C1,Biology,8.5;9.3,8.9,9.7,9.24
S159,2025-2026,12,12C1,History,8.8;8.1,8.6,9.1,8.77
S159,2025-2026,12,12C1,Geography,8.5;8.3,9.8,9.9,9.44
S160,2023-2024,10,10A2,Math,5.6;6.6,6.1,8.4,7.09
S160,2023-2024,10,10A2,Literature,6.6;8.0,6.7,7.7,7.3
S160,2023-2024,10,10A2,English,7.7;7.7,7.6,5.0,6.51
S160,2023-2024,10,10A2,Physics,7.4;7.6,5.3,7.8,7.0
S160,2023-2024,10,10A2,Chemistry,5.9;8.2,7.8,7.3,7.37
S160,2023-2024,10,10A2,Biology,6.1;5.6,6.8,6.0,6.19
S160,2023-2024,10,10A2,History,8.3;7.3,6.2,7.2,7.09
S160,2023-2024,10,10A2,Geography,7.5;7.5,7.3,8.1,7.7
S160,2024-2025,11,11B1,Math,6.0;7.0,6.5,6.9,6.67
S160,2024-2025,11,11B1,Literature,7.0;7.4,6.6,5.0,6.09
S160,2024-2025,11,11B1,English,8.0;5.8,7.1,6.4,6.74
S160,2024-2025,11,11B1,Physics,8.4;6.9,5.3,5.6,6.1
S160,2024-2025,11,11B1,Chemistry,5.8;6.7,6.8,7.0,6.73
S160,2024-2025,11,11B1,Biology,8.4;5.7,7.3,7.0,7.1
S160,2024-2025,11,11B1,History,6.1;7.8,6.3,7.1,6.83
S160,2024-2025,11,11B1,Geography,8.5;8.2,7.2,5.6,6.84
S160,2025-2026,12,12C1,Math,5.7;5.8,7.2,8.3,7.26
S160,2025-2026,12,12C1,Literature,6.3;7.4,5.7,6.8,6.5
S160,2025-2026,12,12C1,English,8.5;6.4,6.7,5.7,6.49
S160,2025-2026,12,12C1,Physics,6.2;7.2,6.8,8.3,7.41
S160,2025-2026,12,12C1,Chemistry,7.4;7.0,5.8,7.3,6.84
S160,2025-2026,12,12C1,Biology,7.1;7.1,7.9,7.8,7.63
S160,2025-2026,12,12C1,History,7.9;5.6,6.3,8.3,7.29
S160,2025-2026,12,12C1,Geography,6.9;7.8,6.3,7.8,7.24
S161,2023-2024,10,10A1,Math,7.2;5.5,7.0,6.8,6.73
S161,2023-2024,10,10A1,Literature,5.9;8.3,6.8,7.4,7.14
S161,2023-2024,10,10A1,English,8.3;7.1,6.7,7.0,7.11
S161,2023-2024,10,10A1,Physics,6.9;6.7,6.8,6.1,6.5
S161,2023-2024,10,10A1,Chemistry,6.2;7.2,6.9,5.3,6.16
S161,2023-2024,10,10A1,Biology,5.9;7.3,6.9,7.2,6.94
S161,2023-2024,10,10A1,History,7.7;7.0,6.5,8.3,7.51
S161,2023-2024,10,10A1,Geography,8.3;8.2,5.5,7.4,7.1
S161,2024-2025,11,11B2,Math,7.0;8.0,6.9,5.6,6.51
S161,2024-2025,11,11B2,Literature,5.6;7.7,5.4,6.8,6.36
S161,2024-2025,11,11B2,English,7.1;6.0,6.7,8.2,7.3
S161,2024-2025,11,11B2,Physics,6.1;8.0,6.5,5.6,6.27
S161,2024-2025,11,11B2,Chemistry,6.5;5.6,5.7,5.2,5.59
S161,2024-2025,11,11B2,Biology,7.1;7.9,7.6,7.3,7.44
S161,2024-2025,11,11B2,History,6.7;8.2,6.1,8.5,7.51
S161,2024-2025,11,11B2,Geography,6.8;7.8,6.9,7.8,7.4
S161,2025-2026,12,12C1,Math,5.9;7.8,5.8,7.3,6.74
S161,2025-2026,12,12C1,Literature,6.7;6.9,5.9,8.2,7.14
S161,2025-2026,12,12C1,English,7.8;5.5,7.4,6.4,6.76
S161,2025-2026,12,12C1,Physics,5.7;6.6,7.7,6.6,6.79
S161,2025-2026,12,12C1,Chemistry,5.9;7.9,7.2,6.5,6.81
S161,2025-2026,12,12C1,Biology,7.9;8.4,6.0,7.9,7.43
S161,2025-2026,12,12C1,History,5.9;6.0,5.6,7.5,6.51
S161,2025-2026,12,12C1,Geography,7.1;6.9,7.6,7.1,7.21
S162,2023-2024,10,10A1,Math,5.7;7.2,6.4,8.3,7.23
S162,2023-2024,10,10A1,Literature,7.0;7.7,5.7,7.9,7.11
S162,2023-2024,10,10A1,English,6.6;6.6,6.8,7.0,6.83
S162,2023-2024,10,10A1,Physics,5.5;7.6,7.0,8.1,7.34
S162,2023-2024,10,10A1,Chemistry,7.9;7.9,5.1,7.8,7.06
S162,2023-2024,10,10A1,Biology,6.6;7.0,6.1,7.3,6.81
S162,2023-2024,10,10A1,History,6.3;7.0,5.5,7.2,6.56
S162,2023-2024,10,10A1,Geography,7.3;5.6,6.3,5.6,6.04
S162,2024-2025,11,11B2,Math,7.2;8.0,5.5,6.6,6.57
S162,2024-2025,11,11B2,Literature,8.0;8.5,6.1,7.6,7.36
S162,2024-2025,11,11B2,English,8.2;6.8,5.3,7.6,6.91
S162,2024-2025,11,11B2,Physics,6.0;7.3,5.8,6.2,6.21
S162,2024-2025,11,11B2,Chemistry,6.6;7.8,6.5,7.8,7.26
S162,2024-2025,11,11B2,Biology,7.6;7.5,7.0,7.2,7.24
S162,2024-2025,11,11B2,History,6.2;7.7,6.8,5.7,6.37
S162,2024-2025,11,11B2,Geography,7.3;5.7,5.7,5.4,5.8
S162,2025-2026,12,12C1,Math,5.7;5.8,5.5,6.4,5.96
S162,2025-2026,12,12C1,Literature,8.3;6.0,5.7,8.2,7.19
S162,2025-2026,12,12C1,English,6.1;7.1,6.5,8.3,7.3
S162,2025-2026,12,12C1,Physics,6.7;8.0,6.5,7.4,7.13
S162,2025-2026,12,12C1,Chemistry,7.0;6.5,5.8,5.7,6.03
S162,2025-2026,12,12C1,Biology,7.1;7.7,5.3,8.4,7.23
S162,2025-2026,12,12C1,History,6.2;8.1,7.0,5.6,6.44
S162,2025-2026,12,12C1,Geography,7.3;7.2,5.9,6.1,6.37
S163,2023-2024,10,10A1,Math,6.8;7.0,7.5,7.1,7.16
S163,2023-2024,10,10A1,Literature,8.4;7.0,5.1,6.1,6.27
S163,2023-2024,10,10A1,English,6.6;7.2,5.9,8.4,7.26
S163,2023-2024,10,10A1,Physics,6.3;6.6,7.7,8.2,7.56
S163,2023-2024,10,10A1,Chemistry,5.7;7.9,8.0,6.7,7.1
S163,2023-2024,10,10A1,Biology,8.1;5.6,5.6,5.2,5.79
S163,2023-2024,10,10A1,History,5.7;5.7,6.0,8.0,6.77
S163,2023-2024,10,10A1,Geography,7.1;6.5,6.2,5.9,6.24
S163,2024-2025,11,11B2,Math,7.7;5.7,6.4,7.3,6.87
S163,2024-2025,11,11B2,Literature,6.5;8.3,5.7,5.7,6.19
S163,2024-2025,11,11B2,English,6.1;7.4,6.2,6.2,6.36
S163,2024-2025,11,11B2,Physics,7.6;6.5,6.1,5.3,6.03
S163,2024-2025,11,11B2,Chemistry,8.0;5.9,8.0,7.6,7.53
S163,2024-2025,11,11B2,Biology,5.6;8.3,6.2,8.0,7.19
S163,2024-2025,11,11B2,History,7.1;8.2,5.4,5.7,6.17
S163,2024-2025,11,11B2,Geography,8.4;7.2,7.4,6.1,6.96
S163,2025-2026,12,12C1,Math,6.0;6.7,7.6,8.1,7.46
S163,2025-2026,12,12C1,Literature,6.2;6.7,7.8,7.9,7.46
S163,2025-2026,12,12C1,English,6.8;5.6,7.1,6.3,6.5
S163,2025-2026,12,12C1,Physics,7.2;6.3,7.7,5.8,6.61
S163,2025-2026,12,12C1,Chemistry,7.8;7.8,5.8,8.1,7.36
S163,2025-2026,12,12C1,Biology,7.3;6.3,5.1,8.2,6.91
S163,2025-2026,12,12C1,History,7.8;6.8,5.7,6.1,6.33
S163,2025-2026,12,12C1,Geography,5.7;7.5,5.1,7.0,6.34
S164,2023-2024,10,10A1,Math,7.9;5.7,7.0,5.4,6.26
S164,2023-2024,10,10A1,Literature,6.2;7.3,5.3,6.4,6.19
S164,2023-2024,10,10A1,English,7.7;6.2,6.6,5.0,6.01
S164,2023-2024,10,10A1,Physics,6.5;6.9,6.5,6.2,6.43
S164,2023-2024,10,10A1,Chemistry,7.2;7.6,5.2,7.4,6.77
S164,2023-2024,10,10A1,Biology,8.0;7.1,6.9,6.4,6.87
S164,2023-2024,10,10A1,History,6.3;7.0,5.6,8.4,7.1
S164,2023-2024,10,10A1,Geography,8.2;7.5,6.5,8.0,7.53
S164,2024-2025,11,11B1,Math,6.2;7.6,5.6,5.7,6.01
S164,2024-2025,11,11B1,Literature,6.0;7.4,6.9,5.8,6.37
S164,2024-2025,11,11B1,English,5.8;6.2,5.6,6.0,5.89
S164,2024-2025,11,11B1,Physics,8.5;7.6,6.7,7.5,7.43
S164,2024-2025,11,11B1,Chemistry,7.2;7.1,6.3,7.6,7.1
S164,2024-2025,11,11B1,Biology,6.8;5.8,6.7,7.8,7.06
S164,2024-2025,11,11B1,History,7.0;7.9,6.1,7.6,7.13
S164,2024-2025,11,11B1,Geography,8.1;8.2,5.0,5.1,5.94
S164,2025-2026,12,12C1,Math,6.9;5.7,7.5,8.4,7.54
S164,2025-2026,12,12C1,Literature,7.5;6.6,6.2,6.0,6.36
S164,2025-2026,12,12C1,English,7.0;6.9,7.6,5.2,6.39
S164,2025-2026,12,12C1,Physics,6.7;5.8,7.8,5.3,6.29
S164,2025-2026,12,12C1,Chemistry,5.8;6.8,5.5,8.4,6.97
S164,2025-2026,12,12C1,Biology,7.2;5.9,6.2,5.9,6.17
S164,2025-2026,12,12C1,History,7.1;5.5,5.3,7.7,6.61
S164,2025-2026,12,12C1,Geography,8.0;7.9,7.5,6.6,7.24
S165,2023-2024,10,10A2,Math,9.5;8.5,9.6,9.2,9.26
S165,2023-2024,10,10A2,Literature,8.7;9.8,8.9,9.2,9.13
S165,2023-2024,10,10A2,English,8.8;8.7,8.9,9.1,8.94
S165,2023-2024,10,10A2,Physics,8.1;8.7,9.6,8.9,8.96
S165,2023-2024,10,10A2,Chemistry,8.7;8.5,9.9,9.4,9.31
S165,2023-2024,10,10A2,Biology,8.4;9.5,9.1,9.7,9.31
S165,2023-2024,10,10A2,History,8.3;8.1,9.3,9.8,9.2
S165,2023-2024,10,10A2,Geography,9.0;8.5,9.7,9.7,9.43
S165,2024-2025,11,11B2,Math,9.8;9.6,8.5,8.6,8.89
S165,2024-2025,11,11B2,Literature,9.4;9.7,9.0,9.6,9.41
S165,2024-2025,11,11B2,English,8.2;8.7,10.0,8.8,9.04
S165,2024-2025,11,11B2,Physics,9.1;9.4,8.7,9.6,9.24
S165,2024-2025,11,11B2,Chemistry,8.9;9.2,9.1,8.8,8.96
S165,2024-2025,11,11B2,Biology,9.3;9.4,8.3,9.7,9.2
S165,2024-2025,11,11B2,History,9.6;9.2,8.9,8.7,8.96
S165,2024-2025,11,11B2,Geography,8.6;8.7,9.5,9.0,9.04
S165,2025-2026,12,12C1,Math,9.1;9.5,8.9,8.7,8.93
S165,2025-2026,12,12C1,Literature,8.4;8.5,9.8,9.3,9.2
S165,2025-2026,12,12C1,English,9.8;9.4,8.1,9.5,9.13
S165,2025-2026,12,12C1,Physics,8.1;9.2,9.9,9.0,9.16
S165,2025-2026,12,12C1,Chemistry,9.0;10.0,8.8,9.4,9.26
S165,2025-2026,12,12C1,Biology,8.4;9.1,8.1,8.9,8.63
S165,2025-2026,12,12C1,History,9.0;8.0,9.9,8.6,8.94
S165,2025-2026,12,12C1,Geography,8.6;9.8,8.6,9.0,8.94
S166,2023-2024,10,10A1,Math,9.8;9.5,10.0,9.3,9.6
S166,2023-2024,10,10A1,Literature,9.5;9.5,8.7,9.3,9.19
S166,2023-2024,10,10A1,English,8.2;10.0,8.9,9.8,9.34
S166,2023-2024,10,10A1,Physics,8.6;9.8,9.9,10.0,9.74
S166,2023-2024,10,10A1,Chemistry,8.7;8.5,10.0,9.9,9.56
S166,2023-2024,10,10A1,Biology,8.4;8.5,8.7,8.8,8.67
S166,2023-2024,10,10A1,History,8.3;8.9,8.2,9.8,9.0
S166,2023-2024,10,10A1,Geography,9.6;9.5,8.4,9.5,9.2
S166,2024-2025,11,11B2,Math,8.3;9.8,9.1,9.5,9.26
S166,2024-2025,11,11B2,Literature,8.8;9.8,9.7,8.5,9.07
S166,2024-2025,11,11B2,English,8.5;8.2,9.4,9.9,9.31
S166,2024-2025,11,11B2,Physics,8.5;8.2,8.0,8.5,8.31
S166,2024-2025,11,11B2,Chemistry,10.0;9.4,9.2,10.0,9.69
S166,2024-2025,11,11B2,Biology,9.7;8.0,9.7,9.8,9.5
S166,2024-2025,11,11B2,History,9.2;8.1,9.3,8.5,8.77
S166,2024-2025,11,11B2,Geography,8.1;9.9,9.6,9.6,9.43
S166,2025-2026,12,12C1,Math,8.5;9.1,10.0,9.3,9.36
S166,2025-2026,12,12C1,Literature,8.1;9.8,8.9,8.9,8.91
S166,2025-2026,12,12C1,English,9.7;9.0,8.6,9.3,9.11
S166,2025-2026,12,12C1,Physics,10.0;8.1,8.0,9.3,8.86
S166,2025-2026,12,12C1,Chemistry,8.8;9.8,8.6,9.8,9.31
S166,2025-2026,12,12C1,Biology,9.0;8.5,8.5,9.9,9.17
S166,2025-2026,12,12C1,History,8.6;8.2,8.2,8.5,8.39
S166,2025-2026,12,12C1,Geography,9.6;9.1,9.1,8.9,9.09
S167,2023-2024,10,10A2,Math,5.8;8.2,7.5,6.9,7.1
S167,2023-2024,10,10A2,Literature,6.6;7.0,5.6,7.3,6.67
S167,2023-2024,10,10A2,English,8.0;7.2,5.2,5.4,5.97
S167,2023-2024,10,10A2,Physics,6.4;6.3,7.7,6.1,6.63
S167,2023-2024,10,10A2,Chemistry,7.6;8.2,7.6,6.7,7.3
S167,2023-2024,10,10A2,Biology,7.8;7.4,6.0,8.2,7.4
S167,2023-2024,10,10A2,History,6.8;5.9,5.5,5.0,5.53
S167,2023-2024,10,10A2,Geography,6.4;5.9,7.7,7.5,7.17
S167,2024-2025,11,11B1,Math,6.3;6.3,5.9,6.4,6.23
S167,2024-2025,11,11B1,Literature,7.8;8.2,7.9,7.2,7.63
S167,2024-2025,11,11B1,English,6.5;6.2,6.6,5.1,5.89
S167,2024-2025,11,11B1,Physics,5.7;7.5,6.9,8.5,7.5
S167,2024-2025,11,11B1,Chemistry,5.5;7.1,5.7,7.5,6.64
S167,2024-2025,11,11B1,Biology,6.9;7.3,5.4,6.0,6.14
S167,2024-2025,11,11B1,History,7.9;6.9,6.9,6.8,7.0
S167,2024-2025,11,11B1,Geography,7.3;6.9,7.3,6.2,6.77
S167,2025-2026,12,12C1,Math,7.1;7.2,7.9,8.2,7.81
S167,2025-2026,12,12C1,Literature,7.7;6.5,7.1,5.8,6.54
S167,2025-2026,12,12C1,English,7.1;7.4,6.4,7.5,7.11
S167,2025-2026,12,12C1,Physics,6.1;6.8,7.4,6.9,6.91
S167,2025-2026,12,12C1,Chemistry,7.1;7.5,7.2,5.8,6.63
S167,2025-2026,12,12C1,Biology,7.8;7.7,5.3,5.3,6.0
S167,2025-2026,12,12C1,History,5.6;7.9,5.1,8.2,6.9
S167,2025-2026,12,12C1,Geography,5.7;5.5,7.1,5.4,5.94
S168,2023-2024,10,10A2,Math,7.0;6.7,7.1,6.4,6.73
S168,2023-2024,10,10A2,Literature,7.2;7.6,6.2,5.2,6.11
S168,2023-2024,10,10A2,English,6.7;6.1,8.0,5.7,6.56
S168,2023-2024,10,10A2,Physics,8.2;6.7,7.8,8.4,7.96
S168,2023-2024,10,10A2,Chemistry,7.1;6.7,7.1,7.0,7.0
S168,2023-2024,10,10A2,Biology,7.1;8.2,7.1,8.1,7.69
S168,2023-2024,10,10A2,History,7.3;7.2,7.9,6.8,7.24
S168,2023-2024,10,10A2,Geography,7.5;7.5,5.1,7.4,6.77
S168,2024-2025,11,11B1,Math,6.4;6.7,8.0,5.5,6.51
S168,2024-2025,11,11B1,Literature,7.4;7.8,7.2,5.0,6.37
S168,2024-2025,11,11B1,English,5.5;6.2,7.9,6.8,6.84
S168,2024-2025,11,11B1,Physics,6.1;7.2,5.1,7.1,6.4
S168,2024-2025,11,11B1,Chemistry,8.0;6.5,7.1,8.3,7.66
S168,2024-2025,11,11B1,Biology,6.2;6.0,7.6,5.7,6.36
S168,2024-2025,11,11B1,History,7.5;7.7,6.8,6.2,6.77
S168,2024-2025,11,11B1,Geography,7.1;7.9,5.6,8.3,7.3
S168,2025-2026,12,12C1,Math,7.7;6.2,5.0,7.9,6.8
S168,2025-2026,12,12C1,Literature,7.5;7.6,7.7,7.4,7.53
S168,2025-2026,12,12C1,English,8.1;7.4,6.9,5.5,6.54
S168,2025-2026,12,12C1,Physics,6.2;5.9,7.8,6.0,6.53
S168,2025-2026,12,12C1,Chemistry,6.0;6.5,7.1,7.7,7.11
S168,2025-2026,12,12C1,Biology,8.1;7.3,7.4,6.3,7.01
S168,2025-2026,12,12C1,History,7.3;8.0,6.5,7.9,7.43
S168,2025-2026,12,12C1,Geography,7.6;6.6,7.8,6.0,6.83
S169,2023-2024,10,10A2,Math,9.6;8.9,9.6,9.7,9.54
S169,2023-2024,10,10A2,Literature,9.6;10.0,9.1,9.6,9.51
S169,2023-2024,10,10A2,English,9.7;9.9,8.5,8.9,9.04
S169,2023-2024,10,10A2,Physics,9.5;8.5,9.1,9.8,9.37
S169,2023-2024,10,10A2,Chemistry,9.9;10.0,9.1,8.8,9.21
S169,2023-2024,10,10A2,Biology,9.9;8.7,9.1,10.0,9.54
S169,2023-2024,10,10A2,History,9.8;9.4,8.5,9.3,9.16
S169,2023-2024,10,10A2,Geography,9.1;8.5,8.7,8.9,8.81
S169,2024-2025,11,11B1,Math,9.4;9.2,9.7,9.1,9.33
S169,2024-2025,11,11B1,Literature,9.4;8.6,8.1,9.9,9.13
S169,2024-2025,11,11B1,English,8.6;9.2,8.3,9.2,8.86
S169,2024-2025,11,11B1,Physics,9.9;9.4,9.8,9.1,9.46
S169,2024-2025,11,11B1,Chemistry,8.3;9.8,9.9,9.5,9.49
S169,2024-2025,11,11B1,Biology,9.1;8.9,9.0,8.6,8.83
S169,2024-2025,11,11B1,History,9.2;8.7,8.8,8.6,8.76
S169,2024-2025,11,11B1,Geography,9.7;8.4,8.6,9.9,9.29
S169,2025-2026,12,12C1,Math,8.7;9.8,8.3,9.3,9.0
S169,2025-2026,12,12C1,Literature,9.5;8.2,8.1,9.0,8.7
S169,2025-2026,12,12C1,English,9.3;8.8,8.3,8.8,8.73
S169,2025-2026,12,12C1,Physics,9.3;8.9,8.9,9.5,9.21
S169,2025-2026,12,12C1,Chemistry,8.7;8.0,8.7,8.8,8.64
S169,2025-2026,12,12C1,Biology,8.3;9.1,8.2,8.9,8.64
S169,2025-2026,12,12C1,History,9.9;9.4,8.1,10.0,9.36
S169,2025-2026,12,12C1,Geography,10.0;8.5,9.8,10.0,9.73
S170,2023-2024,10,10A1,Math,6.9;7.1,5.1,5.7,5.9
S170,2023-2024,10,10A1,Literature,6.3;8.0,7.6,7.0,7.21
S170,2023-2024,10,10A1,English,7.4;6.5,5.9,5.4,5.99
S170,2023-2024,10,10A1,Physics,5.5;7.5,6.5,8.0,7.14
S170,2023-2024,10,10A1,Chemistry,5.9;6.3,7.8,7.8,7.31
S170,2023-2024,10,10A1,Biology,5.9;6.9,5.6,7.9,6.81
S170,2023-2024,10,10A1,History,8.0;7.7,7.6,5.4,6.73
S170,2023-2024,10,10A1,Geography,8.3;8.1,6.8,5.2,6.51
S170,2024-2025,11,11B1,Math,7.3;7.2,6.6,6.7,6.83
S170,2024-2025,11,11B1,Literature,6.9;8.5,7.2,7.7,7.56
S170,2024-2025,11,11B1,English,8.1;5.6,6.3,7.9,7.14
S170,2024-2025,11,11B1,Physics,6.0;8.5,5.9,7.1,6.8
S170,2024-2025,11,11B1,Chemistry,7.8;7.4,6.1,6.6,6.74
S170,2024-2025,11,11B1,Biology,6.9;7.6,5.9,5.4,6.07
S170,2024-2025,11,11B1,History,8.0;7.4,5.3,5.6,6.11
S170,2024-2025,11,11B1,Geography,7.5;6.7,5.4,5.4,5.89
S170,2025-2026,12,12C1,Math,7.6;6.4,6.7,7.7,7.21
S170,2025-2026,12,12C1,Literature,5.7;7.9,7.4,6.3,6.76
S170,2025-2026,12,12C1,English,6.9;6.1,7.1,7.3,7.01
S170,2025-2026,12,12C1,Physics,7.5;7.0,5.8,5.6,6.13
S170,2025-2026,12,12C1,Chemistry,8.3;6.9,7.7,7.3,7.5
S170,2025-2026,12,12C1,Biology,7.7;6.2,5.6,8.2,7.1
S170,2025-2026,12,12C1,History,8.1;5.9,6.9,6.8,6.89
S170,2025-2026,12,12C1,Geography,6.5;6.4,5.0,8.3,6.83
S171,2023-2024,10,10A2,Math,5.9;7.3,7.5,6.1,6.64
S171,2023-2024,10,10A2,Literature,7.8;7.8,5.7,7.0,6.86
S171,2023-2024,10,10A2,English,5.9;8.1,7.4,6.0,6.69
S171,2023-2024,10,10A2,Physics,8.0;7.9,8.0,6.3,7.26
S171,2023-2024,10,10A2,Chemistry,8.2;7.1,7.8,5.7,6.86
S171,2023-2024,10,10A2,Biology,7.1;8.2,5.1,6.8,6.56
S171,2023-2024,10,10A2,History,6.7;8.3,5.7,8.4,7.37
S171,2023-2024,10,10A2,Geography,8.2;6.1,6.8,7.3,7.11
S171,2024-2025,11,11B2,Math,6.4;6.2,6.7,5.6,6.11
S171,2024-2025,11,11B2,Literature,6.0;7.7,6.1,8.4,7.3
S171,2024-2025,11,11B2,English,8.1;7.1,5.2,8.0,7.09
S171,2024-2025,11,11B2,Physics,5.5;6.8,6.1,6.3,6.2
S171,2024-2025,11,11B2,Chemistry,8.2;5.7,7.9,6.4,6.99
S171,2024-2025,11,11B2,Biology,6.9;6.1,5.1,5.1,5.5
S171,2024-2025,11,11B2,History,6.7;8.4,5.4,6.4,6.44
